,True_uninfected
11844,C64P25N_ThinF_IMG_20150818_153517_cell_130.png
11845,C3thin_original_IMG_20150608_162835_cell_26.png
11846,C166P127ThinF_IMG_20151117_193931_cell_131.png
11847,C56P17thinF_IMG_20150728_160256_cell_59.png
11848,C203ThinF_IMG_20151029_104112_cell_29.png
11849,C61P22N_ThinF_IMG_20150818_112811_cell_230.png
11850,C121P82ThinF_IMG_20151002_135237_cell_102.png
11851,C235ThinF_IMG_20151112_164625_cell_92.png
11852,C2NThinF_IMG_20150604_114751_cell_197.png
11853,C109P70ThinF_IMG_20150930_103214_cell_124.png
11854,C182P143NThinF_IMG_20151201_172216_cell_58.png
11855,C209ThinF_IMG_20151029_160721_cell_10.png
11856,C37BP2_thinF_IMG_20150620_132847a_cell_1.png
11857,C77P38ThinF_IMG_20150601_155125_cell_18.png
11858,C146P107ThinF_IMG_20151018_140044_cell_71.png
11859,C162P123ThinF_IMG_20151116_102751_cell_107.png
11860,C174P135NThinF_IMG_20151127_135342_cell_190.png
11861,C70P31_ThinF_IMG_20150819_141403_cell_82.png
11862,C50P11thinF_IMG_20150724_115141_cell_42.png
11863,C75P36_ThinF_IMG_20150815_163742_cell_136.png
11864,C13NThinF_IMG_20150614_131457_cell_113.png
11865,C136P97ThinF_IMG_20151005_140646_cell_3.png
11866,C45P6ThinF_IMG_20151130_155011_cell_158.png
11867,C175P136NThinF_IMG_20151127_141253_cell_139.png
11868,C67P28N_ThinF_IMG_20150819_133000_cell_142.png
11869,C178P139NThinF_IMG_20151201_154337_cell_110.png
11870,C47P8thinOriginalOlympusCX21_IMG_20150717_172748_cell_143.png
11871,C187P148NThinF_IMG_20151203_154200_cell_99.png
11872,C108P69ThinF_IMG_20150924_224038_cell_186.png
11873,C67P28N_ThinF_IMG_20150819_115955_cell_17.png
11874,C56P17thinF_IMG_20150728_160256_cell_57.png
11875,C106P67ThinF_IMG_20150924_102245_cell_44.png
11876,C240ThinF_IMG_20151127_115247_cell_64.png
11877,C174P135NThinF_IMG_20151127_135640_cell_126.png
11878,C78P39ThinF_IMG_20150606_103459_cell_108.png
11879,C161P122ThinF_IMG_20151116_101315_cell_63.png
11880,C150P111ThinF_IMG_20151115_120029_cell_198.png
11881,C108P69ThinF_IMG_20150924_224909_cell_168.png
11882,C230ThinF_IMG_20151112_150647_cell_75.png
11883,C188P149ThinF_IMG_20151203_134229_cell_16.png
11884,C104P65ThinF_IMG_20150918_171154_cell_154.png
11885,C176P137NThinF_IMG_20151201_121303_cell_2.png
11886,C126P87ThinF_IMG_20151004_104623_cell_1.png
11887,C237ThinF_IMG_20151127_104748_cell_169.png
11888,C186P147NThinF_IMG_20151203_150132_cell_35.png
11889,C209ThinF_IMG_20151029_160721_cell_163.png
11890,C85P46ThinF_IMG_20150820_105748_cell_159.png
11891,C156P117ThinF_IMG_20151115_153831_cell_248.png
11892,C60P21thinF_IMG_20150804_113602_cell_12.png
11893,C77P38ThinF_IMG_20150602_143650_cell_25.png
11894,C100P61ThinF_IMG_20150918_144348_cell_71.png
11895,C186P147NThinF_IMG_20151203_150132_cell_157.png
11896,C231ThinF_IMG_20151112_152234_cell_1.png
11897,C209ThinF_IMG_20151029_160927_cell_90.png
11898,C229ThinF_IMG_20151112_144534_cell_45.png
11899,C239ThinF_IMG_20151127_113202_cell_12.png
11900,C42P5thin_original_IMG_20150623_135251_cell_97.png
11901,C182P143NThinF_IMG_20151201_172257_cell_52.png
11902,C3thin_original_IMG_20150608_162835_cell_170.png
11903,C63P24N_ThinF_IMG_20150818_143423_cell_127.png
11904,C140P101ThinF_IMG_20151005_205922_cell_171.png
11905,C218ThinF_IMG_20151106_144143_cell_170.png
11906,C140P101ThinF_IMG_20151005_210207_cell_102.png
11907,C159P120ThinF_IMG_20151115_190002_cell_173.png
11908,C109P70ThinF_IMG_20150930_103811_cell_66.png
11909,C57P18thinF_IMG_20150729_110134_cell_203.png
11910,C131P92ThinF_IMG_20151004_145224_cell_117.png
11911,C7NthinF_IMG_20150611_104510_cell_39.png
11912,C96P57ThinF_IMG_20150824_111748_cell_47.png
11913,C4thin_original_IMG_20150608_170016_cell_77.png
11914,C170P131ThinF_IMG_20151119_120233_cell_168.png
11915,C57P18thinF_IMG_20150729_110134_cell_107.png
11916,C152P113ThinF_IMG_20151115_124557_cell_129.png
11917,C236ThinF_IMG_20151127_102428_cell_222.png
11918,C66P27N_ThinF_IMG_20150818_164702_cell_104.png
11919,C80P41ThinF_IMG_20150817_111121_cell_92.png
11920,C2NThinF_IMG_20150604_114631_cell_155.png
11921,C83P44ThinF_IMG_20150817_134331_cell_194.png
11922,C33P1thinF_IMG_20150619_121435a_cell_147.png
11923,C220ThinF_IMG_20151106_153947_cell_115.png
11924,C107P68ThinF_IMG_20150924_222233_cell_109.png
11925,C189P150ThinF_IMG_20151203_142113_cell_77.png
11926,C105P66ThinF_IMG_20150924_094944_cell_72.png
11927,C103P64ThinF_IMG_20150918_164250_cell_121.png
11928,C147P108ThinF_IMG_20151115_092900_cell_145.png
11929,C232ThinF_IMG_20151112_154719_cell_260.png
11930,C89P50ThinF_IMG_20150820_162300_cell_80.png
11931,C94P55ThinF_IMG_20150821_170403_cell_188.png
11932,C234ThinF_IMG_20151112_162843_cell_257.png
11933,C176P137NThinF_IMG_20151201_114035_cell_115.png
11934,C230ThinF_IMG_20151112_150647_cell_11.png
11935,C201ThinF_IMG_20150930_143544_cell_14.png
11936,C165P126ThinF_IMG_20151117_171006_cell_50.png
11937,C88P49ThinF_IMG_20150820_151626_cell_60.png
11938,C204ThinF_IMG_20151029_110834_cell_252.png
11939,C84P45ThinF_IMG_20150818_104156_cell_57.png
11940,C203ThinF_IMG_20151029_110105_cell_255.png
11941,C91P52ThinF_IMG_20150821_125154_cell_117.png
11942,C105P66ThinF_IMG_20150924_094944_cell_37.png
11943,C125P86ThinF_IMG_20151004_102132_cell_98.png
11944,C166P127ThinF_IMG_20151117_194932_cell_64.png
11945,C58P19thinF_IMG_20150802_122648_cell_161.png
11946,C99P60ThinF_IMG_20150918_142128_cell_11.png
11947,C52P13thinF_IMG_20150725_130013_cell_160.png
11948,C128P89ThinF_IMG_20151004_130408_cell_83.png
11949,C84P45ThinF_IMG_20150818_101550_cell_2.png
11950,C129P90ThinF_IMG_20151004_134520_cell_7.png
11951,C78P39ThinF_IMG_20150606_103459_cell_3.png
11952,C127P88ThinF_IMG_20151004_111436_cell_36.png
11953,C239ThinF_IMG_20151127_113223_cell_116.png
11954,C220ThinF_IMG_20151106_154510_cell_161.png
11955,C183P144NThinF_IMG_20151201_224458_cell_15.png
11956,C210ThinF_IMG_20151029_162439_cell_142.png
11957,C131P92ThinF_IMG_20151004_151001_cell_28.png
11958,C77P38ThinF_IMG_20150602_143650_cell_111.png
11959,C122P83ThinF_IMG_20151002_145751_cell_103.png
11960,C77P38ThinF_IMG_20150602_143650_cell_14.png
11961,C224ThinF_IMG_20151112_111955_cell_173.png
11962,C130P91ThinF_IMG_20151004_142709_cell_16.png
11963,C211ThinF_IMG_20151029_163959_cell_189.png
11964,C46P7ThinF_IMG_20151130_210743_cell_3.png
11965,C58P19thinF_IMG_20150802_122215_cell_107.png
11966,C6NThinF_IMG_20150609_122725_cell_131.png
11967,C218ThinF_IMG_20151106_144001_cell_72.png
11968,C121P82ThinF_IMG_20151002_132926_cell_63.png
11969,C45P6ThinF_IMG_20151130_155110_cell_99.png
11970,C175P136NThinF_IMG_20151127_142009_cell_17.png
11971,C114P75ThinF_IMG_20150930_151150_cell_48.png
11972,C162P123ThinF_IMG_20151116_104114_cell_55.png
11973,C209ThinF_IMG_20151029_160721_cell_209.png
11974,C58P19thinF_IMG_20150802_121847_cell_102.png
11975,C183P144NThinF_IMG_20151201_224107_cell_81.png
11976,C183P144NThinF_IMG_20151201_223208_cell_18.png
11977,C172P133ThinF_IMG_20151119_155019_cell_207.png
11978,C83P44ThinF_IMG_20150817_133609_cell_118.png
11979,C162P123ThinF_IMG_20151116_102751_cell_152.png
11980,C107P68ThinF_IMG_20150924_222415_cell_121.png
11981,C217ThinF_IMG_20151106_141649_cell_146.png
11982,C111P72ThinF_IMG_20150930_112827_cell_141.png
11983,C69P30N_ThinF_IMG_20150819_135705_cell_27.png
11984,C42P5thin_original_IMG_20150623_135251_cell_20.png
11985,C71P32_ThinF_IMG_20150813_162146_cell_183.png
11986,C146P107ThinF_IMG_20151018_140439_cell_78.png
11987,C180P141NThinF_IMG_20151201_165528_cell_55.png
11988,C73P34_ThinF_IMG_20150815_111653_cell_20.png
11989,C222ThinF_IMG_20151115_150057_cell_148.png
11990,C79P40ThinF_IMG_20150817_103303_cell_100.png
11991,C85P46ThinF_IMG_20150820_105301_cell_55.png
11992,C149P110ThinF_IMG_20151115_115154_cell_186.png
11993,C217ThinF_IMG_20151106_141326_cell_183.png
11994,C120P81ThinF_IMG_20151002_131120_cell_64.png
11995,C33P1thinF_IMG_20150619_121435a_cell_35.png
11996,C75P36_ThinF_IMG_20150815_163742_cell_6.png
11997,C48P9thinF_IMG_20150721_160944_cell_153.png
11998,C163P124ThinF_IMG_20151116_110921_cell_73.png
11999,C47P8thin_Original_Motic_IMG_20150714_093806_cell_61.png
12000,C54P15thinF_IMG_20150728_105949_cell_47.png
12001,C165P126ThinF_IMG_20151117_173346_cell_100.png
12002,C143P104ThinF_IMG_20151005_225528_cell_118.png
12003,C91P52ThinF_IMG_20150821_124504_cell_70.png
12004,C204ThinF_IMG_20151029_112502_cell_88.png
12005,C162P123ThinF_IMG_20151116_104342_cell_133.png
12006,C2NThinF_IMG_20150604_114815_cell_242.png
12007,C154P115ThinF_IMG_20151115_141407_cell_77.png
12008,C182P143NThinF_IMG_20151201_172216_cell_87.png
12009,C211ThinF_IMG_20151029_164218_cell_31.png
12010,C215ThinF_IMG_20151106_133012_cell_191.png
12011,C62P23N_ThinF_IMG_20150818_133211_cell_76.png
12012,C178P139NThinF_IMG_20151201_153846_cell_65.png
12013,C144P105ThinF_IMG_20151015_155004_cell_93.png
12014,C229ThinF_IMG_20151112_144534_cell_125.png
12015,C147P108ThinF_IMG_20151115_103432_cell_131.png
12016,C148P109ThinF_IMG_20151115_112538_cell_142.png
12017,C143P104ThinF_IMG_20151005_225746_cell_127.png
12018,C84P45ThinF_IMG_20150818_101257_cell_47.png
12019,C54P15thinF_IMG_20150728_112938_cell_15.png
12020,C223ThinF_IMG_20151112_104240_cell_232.png
12021,C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_116.png
12022,C125P86ThinF_IMG_20151004_102132_cell_74.png
12023,C215ThinF_IMG_20151106_133247_cell_79.png
12024,C71P32_ThinF_IMG_20150813_162554_cell_40.png
12025,C50P11thinF_IMG_20150724_120716_cell_35.png
12026,C165P126ThinF_IMG_20151117_172356_cell_33.png
12027,C183P144NThinF_IMG_20151201_222917_cell_11.png
12028,C62P23N_ThinF_IMG_20150818_132918_cell_39.png
12029,C59P20thinF_IMG_20150803_112802_cell_4.png
12030,C65P26N_ThinF_IMG_20150818_154010_cell_87.png
12031,C106P67ThinF_IMG_20150924_102413_cell_114.png
12032,C131P92ThinF_IMG_20151004_151001_cell_82.png
12033,C104P65ThinF_IMG_20150918_172214_cell_91.png
12034,C237ThinF_IMG_20151127_105345_cell_103.png
12035,C64P25N_ThinF_IMG_20150818_153517_cell_145.png
12036,C74P35_ThinF_IMG_20150815_113951_cell_61.png
12037,C99P60ThinF_IMG_20150918_142128_cell_53.png
12038,C3thin_original_IMG_20150608_163002_cell_34.png
12039,C129P90ThinF_IMG_20151004_133703_cell_23.png
12040,C2NThinF_IMG_20150604_114751_cell_113.png
12041,C165P126ThinF_IMG_20151117_164432_cell_130.png
12042,C159P120ThinF_IMG_20151115_190642_cell_165.png
12043,C83P44ThinF_IMG_20150817_133355_cell_127.png
12044,C100P61ThinF_IMG_20150918_144104_cell_144.png
12045,C201ThinF_IMG_20150930_142848_cell_241.png
12046,C126P87ThinF_IMG_20151004_104441_cell_64.png
12047,C65P26N_ThinF_IMG_20150818_154050_cell_168.png
12048,C67P28N_ThinF_IMG_20150819_121456_cell_128.png
12049,C94P55ThinF_IMG_20150821_165519_cell_113.png
12050,C46P7ThinF_IMG_20151130_210309_cell_18.png
12051,C125P86ThinF_IMG_20151004_102013_cell_75.png
12052,C168P129ThinF_IMG_20151118_154651_cell_1.png
12053,C210ThinF_IMG_20151029_162357_cell_195.png
12054,C236ThinF_IMG_20151127_102635_cell_84.png
12055,C179P140ThinF_IMG_20151127_153852_cell_123.png
12056,C93P54ThinF_IMG_20150821_162901_cell_57.png
12057,C161P122ThinF_IMG_20151116_101059_cell_22.png
12058,C237ThinF_IMG_20151127_105320_cell_93.png
12059,C166P127ThinF_IMG_20151117_193931_cell_25.png
12060,C7NthinF_IMG_20150611_105444_cell_115.png
12061,C186P147NThinF_IMG_20151203_150808_cell_104.png
12062,C156P117ThinF_IMG_20151115_154313_cell_122.png
12063,C209ThinF_IMG_20151029_160927_cell_61.png
12064,C238NThinF_IMG_20151207_114444_cell_32.png
12065,C82P43ThinF_IMG_20150817_123652_cell_156.png
12066,C230ThinF_IMG_20151112_150753_cell_66.png
12067,C84P45ThinF_IMG_20150818_102325_cell_80.png
12068,C170P131ThinF_IMG_20151119_120111_cell_112.png
12069,C13NThinF_IMG_20150614_131417_cell_182.png
12070,C58P19thinF_IMG_20150802_122215_cell_150.png
12071,C164P125ThinF_IMG_20151116_114404_cell_150.png
12072,C235ThinF_IMG_20151112_164834_cell_162.png
12073,C112P73ThinF_IMG_20150930_131605_cell_142.png
12074,C46P7ThinF_IMG_20151130_210938_cell_144.png
12075,C231ThinF_IMG_20151112_153041_cell_54.png
12076,C108P69ThinF_IMG_20150924_224038_cell_6.png
12077,C115P76ThinF_IMG_20150930_163156_cell_90.png
12078,C153P114ThinF_IMG_20151115_135639_cell_240.png
12079,C89P50ThinF_IMG_20150820_162153_cell_35.png
12080,C99P60ThinF_IMG_20150918_142128_cell_55.png
12081,C94P55ThinF_IMG_20150821_170249_cell_97.png
12082,C236ThinF_IMG_20151127_102546_cell_111.png
12083,C63P24N_ThinF_IMG_20150818_143757_cell_129.png
12084,C38P3thinF_original_IMG_20150621_112023_cell_150.png
12085,C13NThinF_IMG_20150614_131529_cell_38.png
12086,C115P76ThinF_IMG_20150930_162315_cell_254.png
12087,C54P15thinF_IMG_20150728_105949_cell_189.png
12088,C218ThinF_IMG_20151106_144001_cell_162.png
12089,C228ThinF_IMG_20151112_142452_cell_251.png
12090,C62P23N_ThinF_IMG_20150818_133307_cell_18.png
12091,C238NThinF_IMG_20151207_114605_cell_83.png
12092,C48P9thinF_IMG_20150721_161412_cell_3.png
12093,C98P59ThinF_IMG_20150917_153801_cell_64.png
12094,C163P124ThinF_IMG_20151116_110921_cell_80.png
12095,C184P145ThinF_IMG_20151203_104153_cell_87.png
12096,C45P6ThinF_IMG_20151130_160135_cell_72.png
12097,C189P150ThinF_IMG_20151203_140809_cell_47.png
12098,C38P3thinF_original_IMG_20150621_112227_cell_173.png
12099,C133P94ThinF_IMG_20151004_155518_cell_92.png
12100,C33P1thinF_IMG_20150619_120645a_cell_212.png
12101,C170P131ThinF_IMG_20151119_120111_cell_89.png
12102,C13NThinF_IMG_20150614_131318_cell_8.png
12103,C121P82ThinF_IMG_20151002_134659_cell_38.png
12104,C42P5thin_original_IMG_20150623_134919_cell_25.png
12105,C219ThinF_IMG_20151106_150314_cell_53.png
12106,C163P124ThinF_IMG_20151116_111925_cell_8.png
12107,C184P145ThinF_IMG_20151203_103114_cell_27.png
12108,C156P117ThinF_IMG_20151115_154435_cell_155.png
12109,C207ThinF_IMG_20151029_143952_cell_113.png
12110,C129P90ThinF_IMG_20151004_133921_cell_96.png
12111,C103P64ThinF_IMG_20150918_165510_cell_98.png
12112,C82P43ThinF_IMG_20150817_124010_cell_58.png
12113,C216ThinF_IMG_20151106_135653_cell_39.png
12114,C69P30N_ThinF_IMG_20150819_135421_cell_119.png
12115,C137P98ThinF_IMG_20151005_162437_cell_67.png
12116,C90P51ThinF_IMG_20150821_115846_cell_97.png
12117,C129P90ThinF_IMG_20151004_133703_cell_67.png
12118,C109P70ThinF_IMG_20150930_102812_cell_164.png
12119,C2NThinF_IMG_20150604_114815_cell_235.png
12120,C101P62ThinF_IMG_20150918_151507_cell_27.png
12121,C232ThinF_IMG_20151112_154424_cell_138.png
12122,C220ThinF_IMG_20151106_154339_cell_11.png
12123,C209ThinF_IMG_20151029_160803_cell_204.png
12124,C103P64ThinF_IMG_20150918_165016_cell_3.png
12125,C157P118ThinF_IMG_20151115_162818_cell_138.png
12126,C153P114ThinF_IMG_20151115_135639_cell_260.png
12127,C140P101ThinF_IMG_20151005_210207_cell_73.png
12128,C74P35_ThinF_IMG_20150815_113951_cell_45.png
12129,C55P16thinF_IMG_20150728_123510_cell_2.png
12130,C230ThinF_IMG_20151112_150730_cell_111.png
12131,C104P65ThinF_IMG_20150918_172053_cell_98.png
12132,C84P45ThinF_IMG_20150818_101056_cell_87.png
12133,C88P49ThinF_IMG_20150820_151626_cell_160.png
12134,C137P98ThinF_IMG_20151005_163251_cell_9.png
12135,C87P48ThinF_IMG_20150820_144855_cell_143.png
12136,C177P138NThinF_IMG_20151201_143704_cell_91.png
12137,C110P71ThinF_IMG_20150930_105925_cell_163.png
12138,C149P110ThinF_IMG_20151115_114729_cell_4.png
12139,C115P76ThinF_IMG_20150930_162315_cell_9.png
12140,C146P107ThinF_IMG_20151018_135846_cell_82.png
12141,C181P142ThinF_IMG_20151127_155914_cell_128.png
12142,C235ThinF_IMG_20151112_164918_cell_20.png
12143,C84P45ThinF_IMG_20150818_102325_cell_64.png
12144,C89P50ThinF_IMG_20150820_162813_cell_201.png
12145,C127P88ThinF_IMG_20151004_111651_cell_64.png
12146,C163P124ThinF_IMG_20151116_110818_cell_205.png
12147,C124P85ThinF_IMG_20151002_154808_cell_77.png
12148,C73P34_ThinF_IMG_20150815_111302_cell_8.png
12149,C90P51ThinF_IMG_20150821_120044_cell_126.png
12150,C235ThinF_IMG_20151112_164625_cell_159.png
12151,C212ThinF_IMG_20151106_105834_cell_45.png
12152,C4thin_original_IMG_20150608_170038_cell_96.png
12153,C185P146ThinF_IMG_20151203_111121_cell_199.png
12154,C178P139NThinF_IMG_20151201_154025_cell_69.png
12155,C179P140ThinF_IMG_20151127_153453_cell_165.png
12156,C177P138NThinF_IMG_20151201_144820_cell_5.png
12157,C181P142ThinF_IMG_20151127_160539_cell_42.png
12158,C232ThinF_IMG_20151112_154719_cell_246.png
12159,C202ThinF_IMG_20151015_151254_cell_125.png
12160,C143P104ThinF_IMG_20151005_230100_cell_24.png
12161,C89P50ThinF_IMG_20150820_163347_cell_133.png
12162,C236ThinF_IMG_20151127_102428_cell_100.png
12163,C165P126ThinF_IMG_20151117_173346_cell_83.png
12164,C110P71ThinF_IMG_20150930_105925_cell_86.png
12165,C145P106ThinF_IMG_20151016_154921_cell_52.png
12166,C175P136NThinF_IMG_20151127_141253_cell_8.png
12167,C217ThinF_IMG_20151106_141326_cell_155.png
12168,C38P3thinF_original_IMG_20150621_112138_cell_110.png
12169,C143P104ThinF_IMG_20151005_225528_cell_103.png
12170,C146P107ThinF_IMG_20151018_135703_cell_90.png
12171,C157P118ThinF_IMG_20151115_163611_cell_196.png
12172,C162P123ThinF_IMG_20151116_105019_cell_107.png
12173,C159P120ThinF_IMG_20151115_190812_cell_219.png
12174,C215ThinF_IMG_20151106_133247_cell_184.png
12175,C225ThinF_IMG_20151112_113836_cell_223.png
12176,C236ThinF_IMG_20151127_102115_cell_150.png
12177,C140P101ThinF_IMG_20151005_210309_cell_45.png
12178,C225ThinF_IMG_20151112_113803_cell_109.png
12179,C73P34_ThinF_IMG_20150815_111653_cell_137.png
12180,C57P18thinF_IMG_20150729_110305_cell_210.png
12181,C7NthinF_IMG_20150611_104510_cell_117.png
12182,C207ThinF_IMG_20151029_144033_cell_183.png
12183,C49P10thinF_IMG_20150724_102951_cell_167.png
12184,C205ThinF_IMG_20151106_151622_cell_4.png
12185,C80P41ThinF_IMG_20150817_110957_cell_87.png
12186,C109P70ThinF_IMG_20150930_103811_cell_126.png
12187,C143P104ThinF_IMG_20151005_225454_cell_170.png
12188,C3thin_original_IMG_20150608_163002_cell_13.png
12189,C124P85ThinF_IMG_20151002_154808_cell_115.png
12190,C103P64ThinF_IMG_20150918_164553_cell_163.png
12191,C224ThinF_IMG_20151112_112735_cell_146.png
12192,C80P41ThinF_IMG_20150817_110348_cell_4.png
12193,C54P15thinF_IMG_20150728_112832_cell_22.png
12194,C217ThinF_IMG_20151106_141135_cell_218.png
12195,C81P42ThinF_IMG_20150817_115942_cell_144.png
12196,C111P72ThinF_IMG_20150930_112609_cell_56.png
12197,C166P127ThinF_IMG_20151117_195030_cell_204.png
12198,C117P78ThinF_IMG_20150930_214138_cell_68.png
12199,C135P96ThinF_IMG_20151005_124444_cell_78.png
12200,C3thin_original_IMG_20150608_162922_cell_18.png
12201,C92P53ThinF_IMG_20150821_150718_cell_96.png
12202,C57P18thinF_IMG_20150729_104027_cell_92.png
12203,C131P92ThinF_IMG_20151004_145302_cell_113.png
12204,C76P37ThinF_IMG_20150815_171454_cell_95.png
12205,C5NThinF_IMG_20150609_122020_cell_81.png
12206,C48P9thinF_IMG_20150721_160944_cell_53.png
12207,C68P29N_ThinF_IMG_20150819_133236_cell_64.png
12208,C133P94ThinF_IMG_20151004_154351_cell_80.png
12209,C218ThinF_IMG_20151106_144143_cell_214.png
12210,C167P128ReThinF_IMG_20151201_105707_cell_131.png
12211,C208ThinF_IMG_20151029_155411_cell_100.png
12212,C180P141NThinF_IMG_20151201_164714_cell_19.png
12213,C105P66ThinF_IMG_20150924_094800_cell_63.png
12214,C87P48ThinF_IMG_20150820_132642_cell_92.png
12215,C75P36_ThinF_IMG_20150815_163742_cell_17.png
12216,C237ThinF_IMG_20151127_104954_cell_54.png
12217,C174P135NThinF_IMG_20151127_135640_cell_101.png
12218,C118P79ThinF_IMG_20151002_104831_cell_63.png
12219,C1_thinF_IMG_20150604_104942_cell_209.png
12220,C120P81ThinF_IMG_20151002_130150_cell_130.png
12221,C208ThinF_IMG_20151029_151017_cell_207.png
12222,C228ThinF_IMG_20151112_142216_cell_248.png
12223,C115P76ThinF_IMG_20150930_163018_cell_103.png
12224,C74P35_ThinF_IMG_20150815_114555_cell_25.png
12225,C102P63ThinF_IMG_20150918_162300_cell_137.png
12226,C46P7ThinF_IMG_20151130_205828_cell_5.png
12227,C181P142ThinF_IMG_20151127_160434_cell_111.png
12228,C7NthinF_IMG_20150611_104404_cell_138.png
12229,C49P10thinF_IMG_20150724_103233_cell_138.png
12230,C112P73ThinF_IMG_20150930_131401_cell_162.png
12231,C180P141NThinF_IMG_20151201_163702_cell_91.png
12232,C238NThinF_IMG_20151207_114605_cell_24.png
12233,C104P65ThinF_IMG_20150918_171751_cell_106.png
12234,C211ThinF_IMG_20151029_164248_cell_167.png
12235,C236ThinF_IMG_20151127_102428_cell_87.png
12236,C62P23N_ThinF_IMG_20150818_133307_cell_57.png
12237,C161P122ThinF_IMG_20151116_101722_cell_57.png
12238,C68P29N_ThinF_IMG_20150819_134504_cell_14.png
12239,C88P49ThinF_IMG_20150820_152521_cell_110.png
12240,C107P68ThinF_IMG_20150924_222630_cell_39.png
12241,C161P122ThinF_IMG_20151116_101210_cell_106.png
12242,C241NThinF_IMG_20151207_124240_cell_18.png
12243,C131P92ThinF_IMG_20151004_151001_cell_56.png
12244,C155P116ThinF_IMG_20151115_143330_cell_101.png
12245,C159P120ThinF_IMG_20151115_191301_cell_168.png
12246,C139P100ThinF_IMG_20151005_182410_cell_133.png
12247,C186P147NThinF_IMG_20151203_150557_cell_130.png
12248,C104P65ThinF_IMG_20150918_172053_cell_35.png
12249,C52P13thinF_IMG_20150725_124606_cell_139.png
12250,C53P14thinF_IMG_20150726_114404_cell_120.png
12251,C227ThinF_IMG_20151112_135422_cell_22.png
12252,C178P139NThinF_IMG_20151201_153846_cell_73.png
12253,C111P72ThinF_IMG_20150930_112827_cell_144.png
